respondent_id,interview_examination,gender,age_years,age_months_sc_0_2yr,race,six_month_period,age_months_ex_0_19yr,served_active_duty_us,served_active_duty_foreign,born_usa,citizen_usa,time_in_us,education_youth,education,marital_status,pregnant,language_english,household_income
81545,both interview and exam,male,16,NA,mexican american,2,200,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,40000
81546,both interview and exam,male,6,NA,black,1,82,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,60000
81547,both interview and exam,female,60,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,widowed,NA,TRUE,12500
81548,both interview and exam,male,69,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,married,NA,TRUE,40000
81549,both interview and exam,female,6,NA,white,2,81,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,50000
81550,both interview and exam,male,51,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81551,both interview and exam,female,15,NA,mexican american,2,191,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,17500
81552,both interview and exam,female,62,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,living_with_partner,NA,TRUE,NA
81553,both interview and exam,female,26,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,100000
81554,both interview and exam,female,8,NA,mexican american,2,98,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,FALSE,40000
81555,both interview and exam,female,6,NA,black,2,75,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,7500
81556,both interview and exam,female,25,NA,other hispanic,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,87500
81557,both interview and exam,male,13,NA,other,1,160,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,100000
81558,both interview and exam,female,7,NA,white,1,93,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,87500
81559,both interview and exam,male,31,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,87500
81560,both interview and exam,male,1,15,white,2,16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81561,both interview and exam,male,10,NA,white,1,127,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,17500
81562,both interview and exam,male,2,NA,other hispanic,2,28,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81563,both interview and exam,male,25,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,87500
81564,both interview and exam,male,50,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,married,NA,TRUE,17500
81565,both interview and exam,male,9,NA,mexican american,1,119,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,FALSE,17500
81566,both interview and exam,male,52,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,divorced,NA,TRUE,12500
81567,both interview and exam,male,3,NA,asian,1,49,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81568,both interview and exam,female,36,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,50000
81569,both interview and exam,male,1,12,asian,2,12,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81570,both interview and exam,female,58,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,30000
81571,both interview and exam,female,22,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,yes,TRUE,30000
81572,both interview and exam,female,15,NA,black,1,183,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,30000
81573,both interview and exam,female,64,NA,black,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,1,never_married,NA,TRUE,2500
81574,both interview and exam,male,34,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
81575,both interview and exam,male,11,NA,mexican american,2,139,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,60000
81576,both interview and exam,female,40,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,NA,NA,1,married,no,FALSE,NA
81577,both interview and exam,male,9,NA,mexican american,2,118,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,87500
81578,both interview and exam,male,60,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
81579,both interview and exam,female,73,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,45,NA,1,never_married,NA,FALSE,22500
81580,both interview and exam,female,68,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,30000
81581,both interview and exam,male,80,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,45,NA,5,widowed,NA,TRUE,12500
81582,both interview and exam,male,72,NA,asian,2,NA,FALSE,NA,FALSE,TRUE,25,NA,3,married,NA,TRUE,22500
81583,both interview and exam,female,18,NA,mexican american,2,223,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,40000
81584,both interview and exam,female,48,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81585,both interview and exam,male,36,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,22500
81586,both interview and exam,male,6,NA,other hispanic,1,82,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,FALSE,NA
81587,both interview and exam,female,66,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,NA,TRUE,12500
81588,both interview and exam,female,11,NA,black,2,135,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,50000
81589,both interview and exam,female,9,NA,asian,2,110,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,100000
81590,both interview and exam,male,28,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,7.5,NA,1,living_with_partner,NA,FALSE,30000
81591,both interview and exam,female,14,NA,other,2,170,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,100000
81592,interview only,female,4,NA,white,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,NA
81593,both interview and exam,male,68,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,35,NA,3,separated,NA,FALSE,17500
81594,both interview and exam,male,60,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,NA,TRUE,60000
81595,both interview and exam,male,80,NA,white,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,70000
81596,both interview and exam,male,35,NA,white,2,NA,FALSE,NA,FALSE,TRUE,7.5,NA,5,married,NA,TRUE,22500
81597,interview only,male,63,NA,black,NA,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,2,divorced,NA,TRUE,50000
81598,both interview and exam,male,50,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,35,NA,1,married,NA,FALSE,30000
81599,both interview and exam,male,46,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
81600,both interview and exam,female,70,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,87500
81601,both interview and exam,male,65,NA,black,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,17500
81602,both interview and exam,female,37,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,no,TRUE,NA
81603,both interview and exam,female,76,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,17500
81604,both interview and exam,female,29,NA,black,2,NA,FALSE,NA,FALSE,TRUE,7.5,NA,4,never_married,no,TRUE,30000
81605,both interview and exam,male,43,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,100000
81606,both interview and exam,female,42,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,17.5,NA,5,married,no,TRUE,100000
81607,both interview and exam,female,29,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,87500
81608,both interview and exam,female,33,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,no,TRUE,100000
81609,both interview and exam,male,54,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,35,NA,2,married,NA,FALSE,NA
81610,both interview and exam,male,60,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,25,NA,1,married,NA,FALSE,NA
81611,both interview and exam,male,31,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,17.5,NA,2,separated,NA,FALSE,NA
81612,both interview and exam,female,3,NA,mexican american,1,38,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,FALSE,22500
81613,both interview and exam,female,41,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,no,TRUE,17500
81614,both interview and exam,male,21,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,30000
81615,both interview and exam,female,10,NA,mexican american,2,127,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,FALSE,17500
81616,both interview and exam,female,10,NA,mexican american,1,122,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,FALSE,17500
81617,both interview and exam,male,52,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,25,NA,3,never_married,NA,FALSE,NA
81618,both interview and exam,female,19,NA,white,1,230,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,30000
81619,both interview and exam,female,18,NA,mexican american,2,226,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,40000
81620,both interview and exam,male,26,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,NA
81621,both interview and exam,female,15,NA,white,2,186,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,100000
81622,both interview and exam,female,65,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,50000
81623,both interview and exam,female,63,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,5,married,NA,TRUE,50000
81624,both interview and exam,female,62,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
81625,both interview and exam,female,41,NA,other hispanic,2,NA,FALSE,NA,FALSE,TRUE,17.5,NA,3,married,no,TRUE,70000
81626,both interview and exam,female,40,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,35,NA,4,separated,no,TRUE,30000
81627,both interview and exam,female,24,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,NA
81628,both interview and exam,female,66,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,87500
81629,both interview and exam,female,57,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,87500
81630,both interview and exam,female,14,NA,white,1,173,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,60000
81631,both interview and exam,male,1,15,other,1,16,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,7500
81632,both interview and exam,female,3,NA,black,2,40,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
81633,both interview and exam,male,51,NA,black,1,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,100000
81634,both interview and exam,male,14,NA,white,2,175,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,100000
81635,both interview and exam,female,5,NA,other hispanic,1,64,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
81636,both interview and exam,male,79,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,living_with_partner,NA,TRUE,100000
81637,both interview and exam,male,5,NA,mexican american,1,64,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,70000
81638,both interview and exam,female,15,NA,mexican american,1,188,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,FALSE,22500
81639,both interview and exam,female,13,NA,black,1,158,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,30000
81640,both interview and exam,female,70,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,divorced,NA,TRUE,17500
81641,both interview and exam,female,9,NA,black,2,118,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,22500
81642,both interview and exam,male,39,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,30000
81643,both interview and exam,female,50,NA,other hispanic,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,living_with_partner,NA,TRUE,22500
81644,both interview and exam,male,6,NA,white,2,73,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,TRUE,100000
81645,both interview and exam,female,52,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,12.5,NA,3,married,NA,FALSE,100000
81646,both interview and exam,male,0,9,black,1,9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
81647,both interview and exam,female,36,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,100000
81648,both interview and exam,female,63,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,40000
81649,both interview and exam,female,19,NA,mexican american,1,237,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,70000
81650,both interview and exam,male,9,NA,mexican american,1,110,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,FALSE,30000
81651,both interview and exam,male,2,NA,white,2,36,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
81652,both interview and exam,male,0,0,black,2,0,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
81653,both interview and exam,male,14,NA,mexican american,1,173,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,FALSE,NA
81654,both interview and exam,male,67,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
81655,interview only,male,80,NA,asian,NA,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,NA,TRUE,60000
81656,both interview and exam,male,14,NA,other,2,175,NA,NA,FALSE,FALSE,0.5,7,NA,NA,NA,TRUE,2500
81657,both interview and exam,male,3,NA,white,2,39,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,7500
81658,both interview and exam,female,2,NA,other hispanic,2,25,NA,NA,FALSE,TRUE,3,NA,NA,NA,NA,TRUE,87500
81659,both interview and exam,female,38,NA,mexican american,1,NA,FALSE,NA,FALSE,FALSE,17.5,NA,4,separated,no,FALSE,7500
81660,both interview and exam,male,80,NA,white,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,22500
81661,both interview and exam,female,51,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,NA,TRUE,40000
81662,both interview and exam,female,33,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,30000
81663,both interview and exam,female,9,NA,mexican american,2,116,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,FALSE,12500
81664,both interview and exam,female,51,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,5,divorced,NA,TRUE,60000
81665,both interview and exam,male,36,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,5,married,NA,TRUE,100000
81666,both interview and exam,female,37,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,NA
81667,both interview and exam,female,19,NA,black,2,229,FALSE,NA,TRUE,TRUE,NA,14,NA,NA,NA,TRUE,50000
81668,both interview and exam,male,21,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,never_married,NA,TRUE,17500
81669,both interview and exam,female,39,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,separated,no,TRUE,30000
81670,both interview and exam,female,15,NA,asian,2,181,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,NA
81671,both interview and exam,male,65,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,1,married,NA,TRUE,40000
81672,both interview and exam,female,33,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,separated,no,TRUE,12500
81673,both interview and exam,female,2,NA,white,1,25,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,22500
81674,both interview and exam,female,74,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,22500
81675,both interview and exam,female,74,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,widowed,NA,TRUE,40000
81676,both interview and exam,female,14,NA,other hispanic,1,173,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,12500
81677,both interview and exam,male,60,NA,other hispanic,1,NA,FALSE,NA,FALSE,TRUE,35,NA,4,married,NA,FALSE,87500
81678,both interview and exam,male,17,NA,black,1,213,FALSE,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,17500
81679,both interview and exam,male,36,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81680,both interview and exam,female,18,NA,mexican american,1,222,FALSE,NA,TRUE,TRUE,NA,14,NA,NA,NA,TRUE,70000
81681,both interview and exam,female,42,NA,mexican american,2,NA,FALSE,NA,FALSE,FALSE,35,NA,3,married,no,FALSE,87500
81682,both interview and exam,female,6,NA,other hispanic,1,74,NA,NA,TRUE,TRUE,NA,0,NA,NA,NA,FALSE,NA
81683,both interview and exam,female,20,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,never_married,no,TRUE,22500
81684,both interview and exam,female,2,NA,white,1,29,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81685,both interview and exam,male,12,NA,white,1,153,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,100000
81686,both interview and exam,female,55,NA,mexican american,1,NA,FALSE,NA,FALSE,TRUE,25,NA,4,married,NA,TRUE,70000
81687,both interview and exam,male,13,NA,mexican american,1,168,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,FALSE,30000
81688,both interview and exam,female,3,NA,other,2,42,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
81689,both interview and exam,female,18,NA,white,1,226,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,22500
81690,both interview and exam,male,1,14,white,1,15,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
81691,both interview and exam,male,9,NA,white,1,119,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,100000
81692,both interview and exam,female,17,NA,black,2,214,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,60000
81693,both interview and exam,female,7,NA,black,2,93,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,22500
81694,both interview and exam,female,80,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,30000
81695,both interview and exam,female,36,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,unable to ascertain,TRUE,40000
81696,both interview and exam,female,3,NA,asian,2,47,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,100000
81697,both interview and exam,female,25,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,60000
81698,both interview and exam,male,31,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,60000
81699,both interview and exam,female,19,NA,black,2,238,FALSE,NA,TRUE,TRUE,NA,13,NA,NA,NA,TRUE,60000
81700,both interview and exam,female,30,NA,asian,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,87500
81701,both interview and exam,male,52,NA,white,2,NA,TRUE,FALSE,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
81702,both interview and exam,male,6,NA,other,1,76,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,87500
81703,both interview and exam,male,63,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,22500
81704,both interview and exam,male,45,NA,black,1,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81705,both interview and exam,male,9,NA,white,2,112,NA,NA,TRUE,TRUE,NA,2,NA,NA,NA,TRUE,87500
81706,both interview and exam,male,45,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,87500
81707,both interview and exam,male,26,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,never_married,NA,TRUE,60000
81708,both interview and exam,female,38,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,divorced,no,TRUE,2500
81709,both interview and exam,male,80,NA,white,2,NA,TRUE,TRUE,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,40000
81710,both interview and exam,female,3,NA,white,1,38,NA,NA,FALSE,FALSE,0.5,NA,NA,NA,NA,TRUE,100000
81711,both interview and exam,female,32,NA,mexican american,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,30000
81712,both interview and exam,male,66,NA,other hispanic,2,NA,TRUE,TRUE,FALSE,TRUE,55,NA,4,married,NA,TRUE,60000
81713,both interview and exam,female,16,NA,black,1,193,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,22500
81714,both interview and exam,female,58,NA,asian,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,100000
81715,both interview and exam,female,42,NA,white,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,no,TRUE,NA
81716,both interview and exam,female,11,NA,other,2,142,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,30000
81717,both interview and exam,male,35,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,87500
81718,both interview and exam,male,1,18,white,1,20,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
81719,both interview and exam,male,43,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,3,NA,5,married,NA,TRUE,40000
81720,both interview and exam,male,11,NA,mexican american,1,144,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,FALSE,70000
81721,both interview and exam,female,39,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,no,TRUE,87500
81722,both interview and exam,female,47,NA,black,1,NA,FALSE,NA,FALSE,TRUE,45,NA,5,married,NA,TRUE,100000
81723,both interview and exam,male,1,16,other hispanic,1,17,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,12500
81724,both interview and exam,male,10,NA,black,1,127,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,17500
81725,both interview and exam,female,40,NA,asian,2,NA,FALSE,NA,FALSE,FALSE,12.5,NA,5,married,no,TRUE,100000
81726,both interview and exam,female,80,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,widowed,NA,TRUE,60000
81727,both interview and exam,male,9,NA,mexican american,2,118,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,87500
81728,both interview and exam,male,4,NA,other hispanic,1,52,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,60000
81729,interview only,male,32,NA,black,NA,NA,FALSE,NA,FALSE,FALSE,17.5,NA,5,separated,NA,TRUE,30000
81730,both interview and exam,female,11,NA,mexican american,1,141,NA,NA,TRUE,TRUE,NA,5,NA,NA,NA,TRUE,40000
81731,both interview and exam,female,3,NA,white,1,36,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
81732,both interview and exam,male,13,NA,black,2,163,NA,NA,TRUE,TRUE,NA,6,NA,NA,NA,TRUE,22500
81733,both interview and exam,female,73,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,22500
81734,both interview and exam,male,10,NA,mexican american,2,124,NA,NA,FALSE,TRUE,7.5,4,NA,NA,NA,FALSE,87500
81735,both interview and exam,female,12,NA,mexican american,2,150,NA,NA,TRUE,TRUE,NA,9,NA,NA,NA,TRUE,50000
81736,both interview and exam,female,76,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,married,NA,TRUE,87500
81737,both interview and exam,male,70,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,living_with_partner,NA,TRUE,60000
81738,both interview and exam,female,15,NA,mexican american,2,188,NA,NA,FALSE,TRUE,12.5,9,NA,NA,NA,FALSE,40000
81739,interview only,female,13,NA,other,NA,NA,NA,NA,TRUE,TRUE,NA,8,NA,NA,NA,TRUE,100000
81740,both interview and exam,male,21,NA,asian,1,NA,FALSE,NA,FALSE,FALSE,3,NA,4,never_married,NA,TRUE,22500
81741,both interview and exam,male,43,NA,black,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,3,married,NA,TRUE,17500
81742,both interview and exam,male,63,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81743,both interview and exam,male,80,NA,white,2,NA,TRUE,TRUE,FALSE,TRUE,55,NA,2,widowed,NA,TRUE,22500
81744,both interview and exam,female,5,NA,white,2,64,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
81745,both interview and exam,male,16,NA,black,1,204,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,30000
81746,both interview and exam,female,8,NA,black,1,98,NA,NA,TRUE,TRUE,NA,1,NA,NA,NA,TRUE,100000
81747,both interview and exam,male,1,15,black,1,15,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
81748,both interview and exam,male,22,NA,black,1,NA,FALSE,NA,TRUE,TRUE,NA,NA,2,never_married,NA,TRUE,30000
81749,both interview and exam,male,0,1,white,2,2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,40000
81750,both interview and exam,female,22,NA,mexican american,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,divorced,no,TRUE,22500
81751,both interview and exam,female,17,NA,mexican american,1,214,FALSE,NA,TRUE,TRUE,NA,11,NA,NA,NA,TRUE,17500
81752,both interview and exam,male,41,NA,asian,1,NA,FALSE,NA,FALSE,TRUE,25,NA,5,married,NA,TRUE,100000
81753,both interview and exam,male,28,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,4,married,NA,TRUE,30000
81754,both interview and exam,female,16,NA,black,1,203,NA,NA,TRUE,TRUE,NA,10,NA,NA,NA,TRUE,22500
81755,both interview and exam,male,56,NA,white,2,NA,FALSE,NA,TRUE,TRUE,NA,NA,5,married,NA,TRUE,100000
81756,both interview and exam,male,2,NA,white,2,29,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,87500
81757,both interview and exam,male,10,NA,black,2,132,NA,NA,TRUE,TRUE,NA,4,NA,NA,NA,TRUE,17500
81758,both interview and exam,male,14,NA,black,1,172,NA,NA,TRUE,TRUE,NA,7,NA,NA,NA,TRUE,100000
81759,both interview and exam,male,9,NA,black,2,110,NA,NA,TRUE,TRUE,NA,3,NA,NA,NA,TRUE,17500
81760,both interview and exam,female,36,NA,other hispanic,2,NA,FALSE,NA,FALSE,FALSE,7.5,NA,1,married,no,FALSE,22500
81761,both interview and exam,female,1,14,black,1,14,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,TRUE,30000
